cer,corruption,corruption_type,duration_seconds,item,language,prediction,reference,source,wer
0.30612244897959184,aac_32k,codec,15.36,fleurs_fr_dev100:2,fr," Maintenant, l'argentant disponible dont tout leur chiepelle la cuisine, j'avenez à se proposer un évente à y de pas simplement à ses honnêtes. Dès saver très dominante que le jav à n'est privilégi, étant des casquins avec les piment, le sucre en particulier sucre de gauche j'avenez et diverses épisaires en même sec.",maintenant largement disponible dans tout l’archipel la cuisine javanaise propose un éventail de plats simplement assaisonnés les saveurs prédominantes que les javanais privilégient étant les cacahuètes les piments le sucre en particulier le sucre de coco javanais et diverses épices aromatiques,fleurs_fr_dev100,0.8536585365853658
0.2809917355371901,aac_32k,codec,7.86,fleurs_fr_dev100:3,fr," De nombreux formes à courant, famille, de formes à presse par exemple son ego à se rapporter au respect au sein rapproche de frais.",de nombreux formats courants famille de formats aps par exemple sont égaux à ce rapport d’aspect ou s’en approchent de près,fleurs_fr_dev100,0.7619047619047619
0.06153846153846154,aac_32k,codec,8.52,fleurs_fr_dev100:4,fr, La principale religion en Moldavi est le Christémisme orthodoxe.,la principale religion en moldavie est le christianisme orthodoxe,fleurs_fr_dev100,0.2222222222222222
0.296875,aac_32k,codec,7.38,fleurs_fr_dev100:5,fr, Sur les routes classées à enéger le frautement à effet et vous ne pouvez pas réconder quand il vous étiez sur l'asval teamu.,sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.4782608695652174
0.13227513227513227,aac_32k,codec,12.0,fleurs_fr_dev100:6,fr, La science montre désormais que cette économie massivement amassée sur le carbone a délogé la vieuse fère de son état de stabilité qui assute au lieu de l'évolution humaine pendant 2 millions d'années.,la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.26666666666666666
0.25,aac_32k,codec,6.9,fleurs_fr_dev100:7,fr," Lui, noël est une des faits et que les plus importantes de la crétiente est célèbre la naissance de l'une.",noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.47058823529411764
0.5714285714285714,aac_32k,codec,4.944,cv21_zh_dev100:0,zh,稱稱名為加沙或幽選的麻吃法衣,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.9285714285714286,aac_32k,codec,4.776,cv21_zh_dev100:1,zh,加了一套圍举克来逃出下的语祖,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.631578947368421,aac_32k,codec,6.288,cv21_zh_dev100:2,zh,畢業於華中科技大學計算機軟件與理論專業,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,1.0
0.75,aac_32k,codec,7.128,cv21_zh_dev100:3,zh,三名此授刻的化石鞋市出他們與不如類有天心心緣關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.23076923076923078,aac_32k,codec,4.56,cv21_zh_dev100:4,zh,每月每日都有必須達成的進度,每月每日都有必须达成的进度,cv21_zh_dev100,1.0
0.6666666666666666,aac_32k,codec,3.864,cv21_zh_dev100:5,zh,阿拉旅克拉丹,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.7857142857142857,aac_32k,codec,5.664,cv21_zh_dev100:6,zh,少星20年 當然又正也彈恨胡云,绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,aac_32k,codec,3.024,cv21_zh_dev100:7,zh,消失第七名,乡试第七名。,cv21_zh_dev100,1.0
