cer,corruption,corruption_type,duration_seconds,item,language,prediction,reference,source,wer
0.0546875,aac_32k,codec,7.38,fleurs_fr_dev100:5,fr," Sur les routes glacées à enneigé, le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur la svalte nu.",sur les routes glacées et enneigées le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu,fleurs_fr_dev100,0.17391304347826086
0.021164021164021163,aac_32k,codec,12.0,fleurs_fr_dev100:6,fr, La science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant 2 millions d'années.,la science montre désormais que cette économie massivement basée sur le carbone a délogé la biosphère de son état de stabilité qui a soutenu l'évolution humaine pendant deux millions d'années,fleurs_fr_dev100,0.03333333333333333
0.0,aac_32k,codec,6.9,fleurs_fr_dev100:7,fr," Noël est l'une des fêtes les plus importantes de la chrétienté, elle célèbre la naissance de Jésus.",noël est l'une des fêtes les plus importantes de la chrétienté elle célèbre la naissance de jésus,fleurs_fr_dev100,0.0
0.5,aac_32k,codec,4.944,cv21_zh_dev100:0,zh,身穿名為加沙或悠玄的麻之法醫,身穿名为袈裟或筱悬的麻织法衣。,cv21_zh_dev100,1.0
0.35714285714285715,aac_32k,codec,4.776,cv21_zh_dev100:1,zh,大賴草为直颗賴陶属下的一个种,大赖草为菊科赖草属下的一个种。,cv21_zh_dev100,1.0
0.631578947368421,aac_32k,codec,6.288,cv21_zh_dev100:2,zh,畢業於華中科技大學計算機軟件與理論專業,毕业于华中科技大学计算机软件与理论专业。,cv21_zh_dev100,1.0
0.6666666666666666,aac_32k,codec,7.128,cv21_zh_dev100:3,zh,三年此授科的話題顯示出他們與不如類有接近性的關係,三棱齿兽科的化石显示出它们与哺乳类有接近亲缘关系。,cv21_zh_dev100,1.0
0.0,aac_32k,codec,4.56,cv21_zh_dev100:4,zh,每月每日都有必须达成的进度,每月每日都有必须达成的进度,cv21_zh_dev100,0.0
0.8333333333333334,aac_32k,codec,3.864,cv21_zh_dev100:5,zh,阿拉旅客來單,巴拉吕克莱班。,cv21_zh_dev100,1.0
0.6428571428571429,aac_32k,codec,5.664,cv21_zh_dev100:6,zh,"少星二十年,擔任幼稚園,彈劾呼應。",绍兴二十年担任右正言，弹劾胡寅。,cv21_zh_dev100,1.0
0.4,aac_32k,codec,3.024,cv21_zh_dev100:7,zh,相事第七名,乡试第七名。,cv21_zh_dev100,1.0
